2005+AC0-09+AC0-09,124,1115.4,1128,1106,1110.2,50464,0,0,0
2005+AC0-09+AC0-12,125,1110.5,1125,1110,1111.9,25030,0,0,0
2005+AC0-09+AC0-13,126,1125,1145.75,1115.05,1131,50289,0,0,0
2005+AC0-09+AC0-14,127,1128,1162.45,1126.2,1156.8,598424,0,0,0
2005+AC0-09+AC0-15,128,1165,1175.8,1142.15,1149.6,84733,0,0,0
2005+AC0-09+AC0-16,129,1150,1155,1118.25,1123.05,307009,0,0,0
2005+AC0-09+AC0-19,130,1130,1137,1123.5,1134.65,63419,0,0,0
2005+AC0-09+AC0-20,131,1123.5,1132.05,1108.5,1111.65,184536,0,0,0
2005+AC0-09+AC0-21,132,1120,1125,1080,1101.6,100871,0,0,0
2005+AC0-09+AC0-22,133,1102,1102,1055,1059.75,261728,0,0,0
2005+AC0-09+AC0-23,134,1070,1078,1056,1059.95,112136,0,0,0
2005+AC0-09+AC0-26,135,1077,1127,1062,1115.65,90134,0,0,0
2005+AC0-09+AC0-27,136,1108,1155,1107,1137.3,131252,0,0,0
2005+AC0-09+AC0-28,137,1140,1150,1112.05,1136.9,88645,0,0,0
2005+AC0-09+AC0-29,138,1148.05,1148.05,1115,1122.85,170650,0,0,0
2005+AC0-09+AC0-30,139,1120,1130,1115,1116.55,469171,0,0,0
2005+AC0-10+AC0-03,140,1125,1128.9,1114.9,1115.9,65764,0,0,0
2005+AC0-10+AC0-04,141,1134,1154.95,1117,1149.4,209243,0,0,0
2005+AC0-10+AC0-05,142,1147,1162,1131.55,1144.55,209624,0,0,0
2005+AC0-10+AC0-06,143,1126,1173,1122,1166,362247,0,0,0
2005+AC0-10+AC0-07,144,1166,1250,1165,1235.15,665154,0,0,0
2005+AC0-10+AC0-10,145,1240,1247.9,1195.8,1201.5,145309,0,0,0
2005+AC0-10+AC0-11,146,1195.8,1249,1160,1226.5,190026,0,0,0
2005+AC0-10+AC0-13,147,1228,1231,1188,1199.55,146097,0,0,0
2005+AC0-10+AC0-14,148,1205,1208.8,1165,1173.05,155141,0,0,0
2005+AC0-10+AC0-17,149,1190,1194.95,1155.55,1176.95,106650,0,0,0
2005+AC0-10+AC0-18,150,1189,1192,1135,1155.05,87172,0,0,0
