Date,Open,High,Low,Close,Volume
18-10-2005,106.0,107.76,103.0,103.93,4257000.0
19-10-2005,102.0,105.2,99.43,101.2,6626500.0
20-10-2005,102.38,104.2,98.02,100.41,5237000.0
21-10-2005,99.6,103.2,99.6,102.94,3704000.0
24-10-2005,103.1,105.15,102.32,103.34,4207000.0
25-10-2005,104.0,104.69,101.5,103.41,4597500.0
26-10-2005,103.21,103.6,99.52,99.88,3623500.0
27-10-2005,99.8,100.0,96.2,96.83,3593000.0
28-10-2005,96.8,96.98,91.74,92.65,3147000.0
31-10-2005,94.0,95.4,93.01,94.89,2659500.0
01-11-2005,95.6,97.5,95.56,97.2,2240500.0
02-11-2005,97.4,97.54,95.2,96.71,3120500.0
07-11-2005,98.2,99.7,97.25,98.91,3705000.0
08-11-2005,98.96,101.3,98.8,100.26,4755500.0
09-11-2005,100.0,101.8,98.51,99.21,3794000.0
10-11-2005,99.76,100.49,98.6,99.72,2814500.0
11-11-2005,100.58,102.9,100.42,102.64,3514000.0
14-11-2005,103.0,104.4,101.21,102.74,4373000.0
16-11-2005,103.0,104.56,102.62,104.1,4316500.0
17-11-2005,104.28,107.04,104.28,106.36,4954500.0
18-11-2005,106.78,109.68,106.78,109.22,3775500.0
21-11-2005,109.4,110.94,108.41,108.9,4320000.0
22-11-2005,108.3,109.5,106.63,107.04,3087500.0
23-11-2005,107.0,110.94,106.9,110.02,3350000.0
24-11-2005,111.16,112.46,110.16,110.97,2462500.0
25-11-2005,112.2,115.73,110.7,115.32,5818000.0
26-11-2005,115.72,116.54,114.67,115.29,2442000.0
28-11-2005,113.18,117.98,113.18,117.52,4314500.0
29-11-2005,117.18,117.4,115.2,115.93,3605000.0
30-11-2005,115.98,117.1,111.0,111.35,4764000.0
01-12-2005,111.0,115.29,109.85,114.91,5445500.0
02-12-2005,115.6,116.2,113.3,114.18,6514000.0
05-12-2005,114.4,114.48,111.0,111.63,3490500.0
06-12-2005,111.0,113.21,109.41,110.17,3853000.0
07-12-2005,111.8,128.11,110.56,112.31,2955500.0
08-12-2005,112.2,113.3,110.7,112.98,3455500.0
09-12-2005,114.12,116.24,113.2,115.8,4004500.0
12-12-2005,116.96,119.2,116.3,118.42,4579000.0
13-12-2005,118.0,124.45,117.65,123.98,10022000.0
14-12-2005,124.8,126.58,123.02,123.64,7436000.0
15-12-2005,106.4,124.54,106.4,121.74,4478000.0
16-12-2005,120.4,124.8,120.4,124.36,4683500.0
19-12-2005,125.16,125.75,122.44,124.98,5242500.0
20-12-2005,125.1,126.36,123.85,125.9,6567000.0
21-12-2005,126.4,127.13,123.6,124.86,7404000.0
22-12-2005,127.0,127.0,124.53,126.44,5195500.0
23-12-2005,127.0,128.18,124.9,126.13,5859500.0
26-12-2005,126.03,127.54,123.5,126.62,6342500.0
27-12-2005,126.4,132.18,125.66,131.52,7076000.0
28-12-2005,130.98,131.6,128.08,128.55,5059500.0
29-12-2005,128.6,132.46,126.8,131.38,5789000.0
30-12-2005,129.6,130.36,128.0,129.08,3313000.0
02-01-2006,129.56,130.13,127.21,127.81,3050000.0
03-01-2006,127.98,129.7,127.8,129.12,2665500.0
04-01-2006,130.3,131.97,129.8,131.38,4321500.0
05-01-2006,131.18,131.55,129.24,129.54,3590500.0
06-01-2006,129.61,131.78,127.82,129.6,4711500.0
09-01-2006,130.0,130.8,128.05,128.98,2645500.0
10-01-2006,129.2,129.76,127.01,127.33,3571000.0
12-01-2006,126.78,129.14,125.41,128.61,3994000.0
13-01-2006,129.18,131.11,128.84,129.19,4858000.0
16-01-2006,129.36,130.06,127.7,128.74,2329000.0
17-01-2006,128.88,130.0,124.22,125.28,4347000.0
18-01-2006,124.85,125.52,122.42,124.06,4564500.0
19-01-2006,124.0,128.6,124.0,127.85,3185000.0
20-01-2006,129.2,131.7,127.65,131.37,4430000.0
23-01-2006,130.42,130.88,128.86,129.68,3546500.0
24-01-2006,129.4,133.28,129.2,132.94,5074000.0
25-01-2006,134.53,136.9,133.0,135.22,3873000.0
27-01-2006,136.0,138.94,136.0,137.82,3327000.0
30-01-2006,138.6,139.98,136.27,137.61,4395000.0
31-01-2006,138.2,141.46,137.61,141.12,4810500.0
01-02-2006,141.4,143.34,139.2,140.74,6436500.0
02-02-2006,141.8,142.75,139.37,140.87,5408000.0
03-02-2006,140.0,145.78,139.46,143.53,8435500.0
06-02-2006,143.0,146.8,142.32,146.38,4841500.0
07-02-2006,147.11,152.18,146.02,151.51,7979500.0
08-02-2006,151.89,152.82,149.84,150.34,6167000.0
10-02-2006,151.0,152.5,150.55,151.05,4042500.0
13-02-2006,150.74,157.4,149.92,156.67,8144000.0
14-02-2006,157.48,157.48,153.0,153.44,4737500.0
15-02-2006,153.8,156.08,153.0,154.64,5419500.0
16-02-2006,154.6,160.73,153.68,159.1,10209500.0
17-02-2006,159.0,161.84,155.05,155.57,7974500.0
20-02-2006,155.5,157.64,154.23,157.13,5594000.0
21-02-2006,157.62,160.47,157.6,159.0,4424500.0
22-02-2006,158.8,159.76,158.3,158.91,2631500.0
23-02-2006,159.4,159.6,156.4,157.01,3335500.0
24-02-2006,158.6,159.41,156.0,158.04,3914000.0
27-02-2006,158.62,159.64,157.61,158.12,2507000.0
28-02-2006,158.37,165.08,156.7,163.76,10569500.0
01-03-2006,162.98,169.58,162.63,168.46,9207000.0
02-03-2006,169.2,177.08,169.2,173.22,9642000.0
03-03-2006,173.89,181.5,173.6,180.91,11365500.0
06-03-2006,181.9,187.8,181.32,185.89,7948500.0
07-03-2006,184.46,186.18,182.15,183.61,5328500.0
08-03-2006,183.04,185.16,176.4,177.16,9533000.0
09-03-2006,177.44,178.66,170.0,176.01,11939500.0
10-03-2006,177.4,181.2,177.0,180.52,7643500.0
13-03-2006,181.4,181.95,178.13,178.67,4705000.0
14-03-2006,178.98,182.4,177.0,178.83,7636500.0
16-03-2006,179.8,184.28,179.73,183.62,8710000.0
17-03-2006,183.96,187.5,183.32,186.52,10248500.0
20-03-2006,186.6,187.82,186.13,187.15,4652500.0
21-03-2006,187.0,188.18,181.4,182.2,5122500.0
22-03-2006,181.0,183.98,179.8,183.07,7915500.0
23-03-2006,183.98,184.98,180.82,181.98,5022500.0
24-03-2006,181.65,183.28,180.61,182.55,4179000.0
27-03-2006,183.39,183.89,181.42,181.75,3310000.0
28-03-2006,181.4,183.48,180.86,181.88,3488500.0
29-03-2006,182.2,182.97,180.42,181.75,2548000.0
30-03-2006,182.0,184.4,179.84,181.58,3814500.0
31-03-2006,183.84,188.76,182.91,187.61,6140500.0
03-04-2006,188.3,194.98,187.0,194.65,6569500.0
04-04-2006,194.6,195.2,191.4,193.86,5253000.0
05-04-2006,194.6,195.54,191.72,193.6,4144000.0
07-04-2006,194.36,196.38,185.84,187.05,6121500.0
10-04-2006,186.8,192.0,184.31,191.39,4733500.0
12-04-2006,191.0,191.18,181.11,181.99,4105500.0
13-04-2006,181.04,184.8,176.2,182.71,5251000.0
17-04-2006,184.94,187.16,181.08,186.36,3503500.0
18-04-2006,186.88,189.8,176.4,187.63,3815000.0
19-04-2006,189.0,189.5,184.24,186.02,2623500.0
20-04-2006,186.57,192.2,183.4,191.42,7524000.0
21-04-2006,192.03,196.68,188.76,195.92,9265500.0
24-04-2006,197.0,200.0,191.42,192.74,4905000.0
25-04-2006,187.0,191.7,183.05,184.35,4646000.0
26-04-2006,183.0,192.85,182.83,191.89,3876000.0
27-04-2006,191.56,193.8,187.52,188.31,3102500.0
28-04-2006,179.0,187.94,172.33,186.85,4077000.0
29-04-2006,187.48,192.6,187.48,191.78,2194000.0
02-05-2006,192.0,194.94,190.9,192.22,3591500.0
03-05-2006,192.2,195.74,189.25,193.67,5922000.0
04-05-2006,195.0,197.28,192.0,193.64,5438500.0
05-05-2006,194.33,196.96,193.01,194.84,5659000.0
08-05-2006,195.84,196.8,193.58,194.09,2301000.0
09-05-2006,194.0,200.48,190.92,198.94,8537000.0
10-05-2006,199.48,199.8,195.25,196.19,3397000.0
11-05-2006,196.0,196.78,191.2,192.46,3259500.0
12-05-2006,190.0,196.8,186.6,193.27,5451000.0
15-05-2006,192.4,196.18,177.4,181.16,6131500.0
16-05-2006,180.8,187.78,173.06,186.89,5997000.0
17-05-2006,188.02,194.6,187.0,193.3,4530500.0
18-05-2006,188.0,188.4,169.42,172.49,6446500.0
19-05-2006,178.0,180.6,160.22,166.99,5619500.0
22-05-2006,171.02,171.02,130.0,146.72,3254500.0
23-05-2006,150.0,158.43,144.27,155.98,2878000.0
24-05-2006,156.48,159.2,147.0,150.42,3527500.0
25-05-2006,149.62,163.34,148.4,160.7,2984000.0
26-05-2006,159.8,164.2,157.66,159.55,1916500.0
29-05-2006,160.0,162.38,158.2,160.1,2328500.0
30-05-2006,160.04,161.54,152.04,154.28,2741000.0
31-05-2006,149.8,155.4,144.24,154.43,2817000.0
01-06-2006,156.5,157.6,142.86,144.34,3222500.0
02-06-2006,146.0,156.2,145.2,155.38,3871000.0
05-06-2006,156.0,158.38,148.41,151.16,3636000.0
06-06-2006,149.26,155.99,147.26,150.02,2982500.0
07-06-2006,148.0,151.6,141.65,146.16,2360500.0
08-06-2006,144.8,144.8,137.81,141.13,2221000.0
09-06-2006,140.96,151.0,140.0,148.83,2393500.0
12-06-2006,146.97,148.28,140.02,141.62,3073500.0
13-06-2006,136.22,140.6,133.62,135.67,2859500.0
14-06-2006,140.02,144.0,127.71,130.13,3552000.0
15-06-2006,135.94,138.8,131.07,136.86,3686500.0
16-06-2006,140.24,148.73,139.34,142.38,4238000.0
19-06-2006,144.0,151.65,142.64,150.81,3424500.0
20-06-2006,148.42,152.88,145.0,149.49,3595000.0
21-06-2006,148.2,151.4,148.18,149.96,2638000.0
22-06-2006,152.8,157.2,152.47,153.48,2463000.0
23-06-2006,152.0,156.56,151.64,155.47,3738000.0
25-06-2006,156.0,157.58,154.1,155.13,405500.0
26-06-2006,155.0,155.0,144.6,146.02,2840000.0
27-06-2006,144.42,151.3,144.05,149.09,3428500.0
28-06-2006,144.42,149.36,144.42,148.51,2443500.0
29-06-2006,150.54,153.77,149.93,152.88,2045500.0
30-06-2006,154.8,162.4,154.8,159.63,3325000.0
03-07-2006,161.0,161.18,156.23,157.76,2422500.0
04-07-2006,159.18,161.95,158.41,158.96,3075000.0
05-07-2006,158.48,160.56,156.6,159.8,2888000.0
06-07-2006,157.68,161.16,157.25,159.3,2946500.0
07-07-2006,160.01,161.4,152.42,153.22,2958500.0
10-07-2006,154.0,156.6,151.02,155.96,2984000.0
11-07-2006,156.0,156.21,150.4,151.1,2923000.0
12-07-2006,150.05,154.52,147.32,154.09,3837000.0
13-07-2006,152.2,154.24,150.33,152.86,2769500.0
14-07-2006,150.5,150.5,146.82,147.76,2391000.0
17-07-2006,146.4,146.6,138.03,138.85,2465500.0
18-07-2006,140.0,141.0,135.8,137.91,3162500.0
19-07-2006,139.0,139.8,131.04,131.82,2894000.0
20-07-2006,137.0,139.77,136.1,137.66,2860000.0
21-07-2006,137.12,137.16,133.02,134.74,1752500.0
24-07-2006,133.6,137.6,130.47,136.77,2701500.0
25-07-2006,138.05,141.54,138.05,140.78,3580000.0
26-07-2006,143.0,146.72,141.4,145.98,3758500.0
27-07-2006,146.7,148.39,144.56,147.52,2299500.0
28-07-2006,148.4,149.17,143.72,145.57,2363500.0
31-07-2006,147.56,149.76,146.96,147.66,1851500.0
01-08-2006,146.63,147.4,144.02,146.63,1955000.0
02-08-2006,148.0,152.66,146.2,152.22,3211500.0
03-08-2006,153.61,156.14,151.86,152.88,3632000.0
04-08-2006,153.4,155.38,150.8,151.83,2345500.0
07-08-2006,151.28,153.22,149.27,149.83,2583500.0
08-08-2006,150.0,153.78,150.0,153.32,1822000.0
09-08-2006,152.8,159.52,152.4,158.17,3448000.0
10-08-2006,157.76,159.0,155.62,157.58,2490500.0
11-08-2006,158.4,162.13,158.13,158.47,4121500.0
14-08-2006,158.78,161.28,158.46,160.69,2362500.0
16-08-2006,162.88,165.49,162.2,163.45,3034500.0
17-08-2006,164.86,168.6,164.03,167.76,6389500.0
18-08-2006,168.96,171.57,167.58,170.47,4156500.0
21-08-2006,170.0,173.3,168.42,172.46,3541500.0
22-08-2006,173.6,173.6,168.85,169.85,2784000.0
23-08-2006,169.6,171.78,168.7,169.65,4081500.0
24-08-2006,168.86,172.64,168.02,172.29,4063000.0
25-08-2006,172.65,173.2,169.31,170.36,3410500.0
28-08-2006,170.4,171.6,169.26,170.96,1578500.0
29-08-2006,171.6,172.0,169.27,169.71,2315500.0
30-08-2006,169.97,172.2,169.6,170.96,2747500.0
31-08-2006,171.7,172.14,167.24,168.75,2667000.0
01-09-2006,170.0,174.57,169.3,173.65,4195500.0
04-09-2006,175.2,179.48,174.8,179.13,4184500.0
05-09-2006,179.48,179.9,177.01,178.33,2813000.0
06-09-2006,179.0,179.84,177.4,177.86,2719500.0
07-09-2006,176.8,180.96,176.6,180.58,5488500.0
08-09-2006,180.66,182.09,179.48,180.9,4962500.0
11-09-2006,180.6,181.0,167.64,170.36,4785500.0
12-09-2006,169.6,172.56,167.76,171.85,4846000.0
13-09-2006,172.8,176.8,172.8,174.99,4805500.0
14-09-2006,176.18,176.4,173.4,174.06,2768500.0
15-09-2006,174.6,175.8,172.23,174.81,3037500.0
18-09-2006,175.37,175.5,172.4,172.72,1925000.0
19-09-2006,171.04,173.16,165.25,166.8,3239500.0
20-09-2006,166.51,169.9,165.02,169.32,4073500.0
21-09-2006,171.24,171.24,168.11,169.77,2873500.0
22-09-2006,169.0,169.46,167.31,168.02,2450000.0
25-09-2006,168.11,171.78,168.11,169.81,4339000.0
26-09-2006,170.0,172.0,169.5,171.72,3053000.0
27-09-2006,172.21,173.4,170.3,170.68,2577000.0
28-09-2006,170.76,170.76,168.0,168.41,2749500.0
29-09-2006,170.78,174.0,170.02,172.97,4056000.0
03-10-2006,172.6,176.18,171.91,174.98,5896000.0
04-10-2006,175.02,177.4,174.48,176.21,8904000.0
05-10-2006,177.08,180.1,177.0,178.61,5941000.0
06-10-2006,179.11,179.32,176.7,178.01,2858500.0
09-10-2006,176.8,181.0,176.31,179.89,4377000.0
10-10-2006,180.88,182.88,180.88,181.56,3577000.0
11-10-2006,181.16,183.0,174.6,175.55,3774000.0
12-10-2006,176.72,180.8,175.67,180.44,3234000.0
13-10-2006,181.0,183.24,179.24,182.22,4900500.0
16-10-2006,182.4,184.08,180.6,181.54,3560500.0
17-10-2006,181.6,181.97,179.01,180.52,2362000.0
18-10-2006,178.25,181.8,177.7,178.4,3326000.0
19-10-2006,179.8,179.8,176.96,178.49,2096500.0
20-10-2006,178.8,180.72,176.8,178.31,2274500.0
21-10-2006,179.0,179.4,176.9,177.17,493500.0
23-10-2006,177.2,178.82,175.52,176.28,2447500.0
26-10-2006,176.8,177.59,173.43,174.02,2524000.0
27-10-2006,177.28,196.4,176.8,179.07,2173500.0
30-10-2006,179.8,181.39,169.8,171.47,8735000.0
31-10-2006,172.22,172.22,166.25,167.09,8080500.0
01-11-2006,165.99,169.24,165.99,167.19,4595000.0
02-11-2006,167.6,169.66,166.77,167.31,5565500.0
03-11-2006,167.09,167.98,163.05,164.47,6284000.0
06-11-2006,163.02,165.38,163.0,164.53,4716000.0
07-11-2006,165.26,167.28,164.6,165.04,5529500.0
08-11-2006,165.6,165.72,159.82,161.71,6136000.0
09-11-2006,162.0,163.68,160.02,161.79,4771500.0
10-11-2006,161.8,165.56,160.42,164.93,7637000.0
13-11-2006,165.4,167.38,165.02,167.2,5919000.0
14-11-2006,167.6,168.26,164.04,166.19,5343500.0
15-11-2006,166.0,167.6,165.05,165.49,3436000.0
16-11-2006,166.2,166.96,162.6,163.22,3599500.0
17-11-2006,163.6,165.2,161.5,162.79,3868500.0
20-11-2006,162.0,162.2,158.46,161.49,3064500.0
21-11-2006,162.48,164.94,161.5,164.46,2887000.0
22-11-2006,165.0,167.1,163.6,166.64,4779500.0
23-11-2006,167.59,168.88,164.67,165.3,5143000.0
24-11-2006,164.6,166.51,164.48,165.3,2332500.0
27-11-2006,165.68,167.09,165.26,165.87,2265500.0
28-11-2006,163.03,164.5,160.0,162.76,2586500.0
29-11-2006,163.25,164.48,161.4,162.38,3970000.0
30-11-2006,163.4,164.18,161.4,161.79,4158500.0
01-12-2006,163.0,169.48,162.88,168.88,6066000.0
04-12-2006,170.0,178.13,169.6,176.48,9473500.0
05-12-2006,177.34,178.58,174.81,176.59,4839000.0
06-12-2006,177.01,177.72,172.8,176.48,3875500.0
07-12-2006,176.0,180.09,174.73,179.44,4305500.0
08-12-2006,179.4,179.4,173.8,174.38,3940000.0
11-12-2006,174.44,174.9,163.0,167.7,3620000.0
12-12-2006,168.11,171.0,150.2,163.21,5376500.0
13-12-2006,164.4,169.5,160.2,168.08,3015500.0
14-12-2006,168.99,172.1,167.35,169.94,3121500.0
15-12-2006,171.56,173.38,171.04,172.12,2339000.0
18-12-2006,172.0,178.6,166.0,178.19,5708000.0
19-12-2006,177.4,177.94,169.0,172.23,4265500.0
20-12-2006,172.4,176.22,166.32,168.04,4720000.0
21-12-2006,168.13,173.74,168.06,172.83,3422000.0
22-12-2006,172.4,173.2,169.81,172.39,1821000.0
26-12-2006,172.0,178.6,170.86,177.36,3066000.0
27-12-2006,176.4,183.39,176.12,181.91,5778500.0
28-12-2006,182.67,185.18,180.33,181.2,3851000.0
29-12-2006,182.64,183.8,178.66,180.35,2897000.0
02-01-2007,180.72,187.24,179.4,186.48,4360500.0
03-01-2007,189.2,192.3,187.26,187.97,6254500.0
04-01-2007,189.04,191.54,188.16,189.0,4715500.0
05-01-2007,189.0,190.94,185.4,186.79,3378500.0
08-01-2007,185.98,188.96,180.06,186.39,6087500.0
09-01-2007,199.8,199.8,180.34,182.22,3391500.0
10-01-2007,180.6,184.38,179.42,180.88,3609500.0
11-01-2007,181.02,185.54,181.02,184.96,3106000.0
12-01-2007,186.0,190.13,183.62,189.3,6411000.0
15-01-2007,191.0,191.0,187.61,189.96,3311000.0
16-01-2007,190.8,192.98,189.9,192.39,3571000.0
17-01-2007,191.0,195.8,191.0,193.32,3823000.0
18-01-2007,193.57,195.2,189.02,191.37,2734500.0
19-01-2007,192.4,193.34,186.0,190.09,3910500.0
22-01-2007,191.68,194.52,188.71,193.58,4458000.0
23-01-2007,193.68,194.4,189.4,190.57,3050500.0
24-01-2007,191.0,191.6,181.4,183.85,5944500.0
25-01-2007,184.8,185.9,182.8,185.18,3503500.0
29-01-2007,186.2,186.4,180.89,181.33,1936500.0
31-01-2007,181.8,182.8,175.32,176.8,3167500.0
01-02-2007,177.98,182.4,177.8,182.07,2751000.0
02-02-2007,182.8,184.6,181.28,181.7,3112000.0
05-02-2007,182.08,184.2,178.7,183.7,2980000.0
06-02-2007,184.54,184.8,182.1,183.87,2166500.0
07-02-2007,183.74,184.2,180.32,181.39,1836000.0
08-02-2007,181.8,182.75,179.38,180.32,1960500.0
09-02-2007,180.2,182.67,179.02,181.68,2997500.0
12-02-2007,182.4,182.46,173.03,175.04,2967500.0
13-02-2007,174.62,181.18,170.0,173.43,2698500.0
14-02-2007,172.0,172.6,167.19,170.96,3218000.0
15-02-2007,172.8,177.9,172.8,174.97,2628500.0
19-02-2007,175.74,176.96,173.17,174.59,2141500.0
20-02-2007,174.53,174.62,170.43,171.41,2351000.0
21-02-2007,186.4,186.4,171.07,172.15,2527000.0
22-02-2007,171.6,173.3,166.02,166.79,3298000.0
23-02-2007,170.2,170.6,161.24,163.86,2566000.0
26-02-2007,164.4,170.75,160.33,169.08,2252000.0
27-02-2007,169.4,169.7,164.0,165.19,1747000.0
28-02-2007,145.0,162.4,145.0,156.42,3690500.0
01-03-2007,159.8,163.05,154.22,158.54,3310000.0
02-03-2007,158.6,159.65,154.53,155.4,2116500.0
05-03-2007,154.0,155.2,146.03,147.84,2996000.0
06-03-2007,149.78,154.0,144.2,146.69,4562500.0
07-03-2007,150.0,151.0,142.7,147.93,3032500.0
08-03-2007,150.18,154.88,148.53,154.32,2515000.0
09-03-2007,154.8,156.85,149.0,151.61,2555000.0
12-03-2007,152.34,155.16,151.3,153.17,1553000.0
13-03-2007,153.8,155.6,151.52,155.04,1478000.0
14-03-2007,150.62,151.0,142.0,148.6,2420500.0
15-03-2007,150.4,151.68,144.88,145.6,1680500.0
16-03-2007,147.0,150.2,145.71,149.46,2752500.0
19-03-2007,152.0,154.8,149.24,154.19,1813500.0
20-03-2007,154.99,155.96,152.01,153.82,2072000.0
21-03-2007,154.0,156.01,152.41,155.61,1843500.0
22-03-2007,157.4,161.8,157.0,160.94,3443000.0
23-03-2007,161.33,161.33,157.12,158.63,2472000.0
26-03-2007,159.6,159.6,150.3,151.18,3205000.0
28-03-2007,148.4,150.2,143.82,144.36,3622000.0
29-03-2007,143.96,145.8,139.83,142.9,4901500.0
