Date,Open,High,Low,Close,Volume
13-06-2005,2078.0,2087.85,2059.25,2082.6,3543950.0
14-06-2005,2085.15,2098.0,2075.15,2094.65,3505700.0
15-06-2005,2099.0,2112.9,2090.1,2110.35,2908100.0
16-06-2005,2112.3,2114.5,2093.0,2100.45,4241225.0
17-06-2005,2101.0,2112.3,2087.1,2108.2,3927925.0
20-06-2005,2124.0,2134.0,2114.05,2117.95,3054625.0
21-06-2005,2119.0,2150.95,2110.55,2148.55,3186450.0
22-06-2005,2150.55,2177.0,2150.55,2164.85,4265600.0
23-06-2005,2171.15,2174.35,2155.0,2168.3,2966800.0
24-06-2005,2148.4,2187.35,2145.0,2178.5,4594275.0
27-06-2005,2171.0,2199.0,2163.25,2180.65,4265850.0
28-06-2005,2180.0,2185.4,2165.0,2167.2,3584625.0
29-06-2005,2167.4,2198.3,2135.0,2195.15,3482275.0
30-06-2005,2199.9,2224.0,2198.0,2219.2,3380825.0
01-07-2005,2189.05,2211.7,2182.0,2206.85,3155800.0
04-07-2005,2210.0,2227.0,2202.0,2223.9,2441750.0
05-07-2005,2223.0,2228.7,2193.3,2196.95,4099975.0
06-07-2005,2204.85,2227.0,2201.2,2223.45,3142550.0
07-07-2005,2222.0,2225.0,2156.15,2164.8,6909625.0
08-07-2005,2176.15,2194.0,2167.15,2188.55,5398500.0
11-07-2005,2197.95,2214.8,2196.0,2209.15,2563850.0
12-07-2005,2206.0,2227.0,2178.8,2214.45,5451975.0
13-07-2005,2212.0,2223.8,2186.35,2191.9,4399700.0
14-07-2005,2197.95,2199.0,2166.6,2171.9,4702875.0
15-07-2005,2175.1,2209.8,2165.55,2202.95,4151175.0
18-07-2005,2222.3,2287.0,2208.0,2234.7,3576325.0
19-07-2005,2232.9,2241.9,2225.1,2236.3,2720025.0
20-07-2005,2243.5,2248.0,2234.0,2238.4,2418950.0
21-07-2005,2244.7,2246.0,2217.0,2226.6,3472200.0
22-07-2005,2225.1,2268.0,2222.0,2265.75,4111325.0
25-07-2005,2271.35,2287.95,2266.55,2286.1,2958500.0
26-07-2005,2289.0,2309.0,2274.15,2299.3,4445625.0
27-07-2005,2300.0,2324.5,2292.05,2320.15,3093050.0
01-08-2005,2299.0,2312.4,2281.9,2310.0,3066050.0
02-08-2005,2310.1,2353.0,2310.1,2349.85,2836200.0
03-08-2005,2357.7,2365.9,2336.0,2341.1,5020925.0
04-08-2005,2350.0,2362.25,2341.0,2357.75,3082325.0
05-08-2005,2350.0,2359.0,2345.6,2349.85,3016250.0
08-08-2005,2345.0,2351.2,2308.75,2315.5,4429000.0
09-08-2005,2315.0,2329.95,2290.35,2305.35,5520975.0
10-08-2005,2316.0,2365.0,2312.1,2359.95,4935725.0
11-08-2005,2365.0,2388.7,2352.6,2380.9,4658925.0
12-08-2005,2383.0,2383.85,2354.0,2360.45,4095900.0
16-08-2005,2366.35,2371.35,2352.0,2364.55,2943950.0
17-08-2005,2353.1,2408.7,2348.55,2404.6,4144325.0
18-08-2005,2410.5,2420.0,2375.6,2382.85,5555050.0
19-08-2005,2385.0,2407.0,2378.1,2384.8,4892925.0
22-08-2005,2386.1,2404.0,2350.25,2365.55,4366875.0
23-08-2005,2366.2,2372.0,2323.15,2326.95,6409050.0
24-08-2005,2325.1,2336.0,2298.0,2323.15,5775375.0
25-08-2005,2347.0,2354.9,2322.5,2348.8,3690050.0
26-08-2005,2335.0,2345.0,2316.05,2335.55,3742625.0
29-08-2005,2327.0,2327.0,2287.3,2309.45,4463625.0
30-08-2005,2313.0,2354.65,2313.0,2349.9,3642050.0
31-08-2005,2344.5,2367.9,2335.5,2364.75,2821925.0
01-09-2005,2392.0,2444.0,2371.0,2390.25,3292075.0
02-09-2005,2395.0,2412.4,2379.0,2408.0,3862875.0
05-09-2005,2408.15,2431.75,2407.5,2412.85,2876875.0
06-09-2005,2420.4,2426.0,2405.6,2422.8,3286475.0
08-09-2005,2430.0,2448.8,2428.7,2445.75,2637700.0
09-09-2005,2447.1,2450.0,2433.5,2442.95,2605725.0
12-09-2005,2453.0,2479.7,2452.15,2477.1,2232350.0
13-09-2005,2465.65,2489.0,2465.65,2486.3,2847525.0
14-09-2005,2484.05,2503.0,2462.6,2483.25,5096225.0
15-09-2005,2490.0,2519.25,2485.0,2516.15,3710550.0
16-09-2005,2518.0,2544.5,2508.15,2541.1,4045650.0
19-09-2005,2549.0,2565.0,2540.55,2560.95,3269650.0
20-09-2005,2555.0,2568.95,2543.0,2562.45,4495425.0
21-09-2005,2560.0,2565.0,2502.75,2558.85,9429475.0
22-09-2005,2554.0,2557.3,2464.2,2474.85,9125250.0
23-09-2005,2482.25,2495.85,2451.0,2474.05,6696075.0
26-09-2005,2490.0,2564.0,2482.6,2559.9,5775500.0
27-09-2005,2562.05,2594.7,2553.0,2577.6,6478825.0
28-09-2005,2578.0,2607.9,2558.35,2601.8,5471400.0
29-09-2005,2606.25,2634.8,2604.0,2612.5,4363125.0
30-09-2005,2611.0,2611.0,2555.0,2593.0,8914150.0
03-10-2005,2599.9,2629.95,2596.15,2627.2,4212225.0
04-10-2005,2630.1,2666.7,2628.0,2661.8,4367000.0
05-10-2005,2665.0,2665.0,2636.0,2644.8,5499825.0
06-10-2005,2618.0,2630.0,2561.0,2567.45,9609675.0
07-10-2005,2574.9,2595.0,2535.55,2567.7,10461075.0
10-10-2005,2570.0,2590.9,2553.55,2562.5,5304200.0
11-10-2005,2572.0,2590.0,2522.5,2587.1,8620400.0
13-10-2005,2570.0,2585.9,2528.25,2534.2,8553700.0
14-10-2005,2508.8,2531.8,2481.1,2486.5,8686325.0
17-10-2005,2483.7,2510.0,2458.65,2485.5,6856075.0
18-10-2005,2491.25,2514.9,2445.2,2460.95,7560550.0
19-10-2005,2435.35,2447.0,2387.15,2406.15,11376175.0
20-10-2005,2430.15,2445.0,2360.0,2393.8,10573350.0
21-10-2005,2395.0,2449.7,2382.0,2445.5,8423225.0
24-10-2005,2450.2,2450.2,2387.4,2394.05,7383850.0
25-10-2005,2402.95,2453.8,2395.0,2417.65,9409550.0
26-10-2005,2412.3,2435.8,2402.0,2413.65,6241000.0
27-10-2005,2412.0,2415.75,2348.65,2361.1,6871200.0
28-10-2005,2348.0,2348.0,2290.05,2297.3,7812325.0
31-10-2005,2309.0,2362.0,2309.0,2359.65,5228750.0
01-11-2005,2374.25,2384.0,2367.1,2371.65,1862825.0
02-11-2005,2370.0,2413.4,2357.0,2409.55,5340475.0
07-11-2005,2420.0,2452.5,2398.05,2449.35,5183950.0
08-11-2005,2459.0,2496.85,2448.0,2477.3,6232150.0
09-11-2005,2494.4,2513.0,2464.05,2480.75,8129925.0
10-11-2005,2489.7,2494.7,2467.25,2489.95,5494800.0
11-11-2005,2501.3,2551.7,2500.0,2548.1,6194425.0
14-11-2005,2557.7,2571.0,2530.1,2559.0,6532750.0
16-11-2005,2560.25,2588.5,2554.6,2584.45,4842250.0
17-11-2005,2587.55,2615.5,2562.5,2609.55,7281250.0
18-11-2005,2615.0,2635.7,2612.35,2624.2,6237950.0
21-11-2005,2625.05,2627.0,2599.15,2606.65,6037250.0
22-11-2005,2590.0,2620.0,2566.1,2572.35,7818875.0
23-11-2005,2583.0,2624.9,2578.0,2614.65,7594425.0
24-11-2005,2620.05,2643.5,2620.05,2631.95,4288225.0
25-11-2005,2645.0,2671.95,2640.15,2668.15,5102950.0
26-11-2005,2671.0,2690.65,2671.0,2687.55,1650925.0
28-11-2005,2694.7,2725.95,2694.0,2721.25,4781425.0
29-11-2005,2714.7,2717.45,2687.2,2704.6,6528175.0
30-11-2005,2710.0,2732.8,2643.0,2649.65,9005900.0
01-12-2005,2649.75,2712.0,2635.25,2706.55,9650450.0
02-12-2005,2723.0,2736.65,2692.85,2702.1,7232425.0
05-12-2005,2700.0,2710.0,2652.25,2659.95,6655500.0
06-12-2005,2657.55,2698.2,2640.35,2653.35,8736525.0
07-12-2005,2661.0,2695.0,2653.3,2688.3,6899825.0
08-12-2005,2680.0,2703.9,2654.0,2694.8,7770550.0
09-12-2005,2700.0,2757.5,2696.0,2751.8,6305625.0
12-12-2005,2672.0,2800.0,2672.0,2769.35,4510175.0
13-12-2005,2762.25,2806.95,2758.1,2803.75,5659350.0
14-12-2005,2808.0,2818.0,2784.25,2801.4,6923325.0
15-12-2005,2786.15,2807.0,2755.1,2767.7,6470700.0
16-12-2005,2770.0,2814.5,2758.6,2811.9,6435175.0
19-12-2005,2819.0,2847.0,2817.0,2842.8,4351975.0
20-12-2005,2839.8,2841.7,2813.0,2824.5,5718425.0
21-12-2005,2824.1,2844.0,2794.1,2818.1,7576150.0
22-12-2005,2826.0,2840.75,2809.0,2830.65,7234800.0
23-12-2005,2839.0,2844.0,2783.5,2791.2,7941800.0
26-12-2005,2774.0,2798.0,2732.0,2738.7,6658875.0
27-12-2005,2734.0,2814.7,2728.2,2808.85,6994050.0
28-12-2005,2814.95,2826.7,2778.0,2796.95,7147600.0
29-12-2005,2801.35,2822.95,2797.1,2819.3,4344375.0
30-12-2005,2809.9,2836.7,2796.1,2820.8,5174375.0
02-01-2006,2820.0,2836.7,2804.0,2819.7,4888550.0
03-01-2006,2825.0,2872.0,2815.1,2868.85,5900375.0
04-01-2006,2890.0,2896.0,2872.25,2890.1,5375925.0
05-01-2006,2899.0,2899.0,2868.0,2883.9,6170000.0
06-01-2006,2894.9,2908.5,2858.6,2895.65,9276375.0
09-01-2006,2900.0,2910.0,2877.15,2893.45,6332775.0
10-01-2006,2883.0,2885.0,2852.55,2857.3,6875775.0
12-01-2006,2829.0,2851.95,2807.0,2831.4,7714275.0
13-01-2006,2825.05,2856.0,2820.05,2823.65,6050500.0
16-01-2006,2815.1,2844.0,2802.2,2821.15,6255600.0
17-01-2006,2821.0,2854.5,2793.1,2801.85,8065875.0
18-01-2006,2781.0,2807.0,2763.3,2797.0,9170850.0
19-01-2006,2810.0,2878.95,2805.3,2869.25,7265875.0
20-01-2006,2881.55,2905.8,2862.5,2897.55,6827200.0
23-01-2006,2883.5,2890.75,2862.0,2881.65,5896050.0
24-01-2006,2892.0,2913.0,2888.0,2906.25,5479400.0
25-01-2006,2924.0,2946.25,2915.0,2941.95,4278850.0
27-01-2006,2948.5,2984.9,2930.0,2978.55,5233750.0
30-01-2006,2995.6,2997.7,2960.0,2972.35,6209250.0
31-01-2006,2977.0,3006.4,2977.0,3002.25,4852100.0
01-02-2006,2999.9,3001.9,2955.0,2963.05,6415825.0
02-02-2006,2974.25,2987.95,2945.05,2956.45,7701600.0
03-02-2006,2946.65,2948.0,2915.1,2921.8,6702725.0
06-02-2006,2905.35,2998.9,2905.35,2991.55,7520175.0
07-02-2006,3005.7,3012.4,2972.35,3004.15,6542450.0
08-02-2006,2997.2,2999.9,2967.35,2992.95,6890250.0
10-02-2006,2998.0,3024.9,2995.3,3021.1,4691525.0
13-02-2006,3025.85,3030.9,3008.5,3028.2,4040200.0
14-02-2006,3025.1,3035.0,3004.0,3009.15,5222700.0
15-02-2006,3016.9,3025.25,2978.3,3017.15,6911700.0
16-02-2006,3019.0,3032.0,3003.35,3013.85,4733825.0
17-02-2006,3020.0,3021.9,2973.0,2978.4,7074125.0
20-02-2006,2968.4,3015.0,2955.25,3010.1,7363975.0
21-02-2006,3018.0,3045.9,3011.6,3039.45,6313825.0
22-02-2006,3037.0,3060.0,3034.7,3056.85,4689700.0
23-02-2006,3063.0,3078.7,3061.0,3064.4,3905525.0
24-02-2006,3052.0,3057.7,3033.5,3044.1,4273850.0
27-02-2006,3047.0,3062.0,3045.35,3055.15,2419550.0
28-02-2006,3061.0,3085.25,3015.65,3071.05,10418925.0
01-03-2006,3061.05,3108.0,3055.6,3101.75,4523325.0
02-03-2006,3113.0,3149.8,3105.0,3134.55,5414725.0
03-03-2006,3140.0,3144.9,3120.05,3137.6,4784700.0
06-03-2006,3144.7,3189.0,3143.0,3185.45,4310425.0
07-03-2006,3179.9,3179.9,3157.25,3167.35,5603250.0
08-03-2006,3156.0,3158.8,3075.0,3082.65,11173800.0
09-03-2006,3080.0,3123.7,3040.4,3113.85,10364100.0
10-03-2006,3131.0,3171.7,3125.65,3166.45,5816250.0
13-03-2006,3177.0,3198.0,3175.05,3180.85,4983600.0
14-03-2006,3128.0,3212.8,3128.0,3171.9,8103525.0
16-03-2006,3176.4,3210.0,3175.4,3205.0,5852400.0
17-03-2006,3221.9,3235.0,3206.4,3213.95,5336500.0
20-03-2006,3224.5,3256.0,3223.55,3251.7,4121500.0
21-03-2006,3254.9,3278.9,3231.0,3241.95,6027225.0
22-03-2006,3240.0,3257.9,3207.5,3227.25,7763450.0
23-03-2006,3237.5,3261.0,3209.0,3239.25,8216050.0
24-03-2006,3231.0,3284.0,3231.0,3279.9,5790200.0
27-03-2006,3286.35,3329.0,3286.35,3326.45,4852200.0
28-03-2006,3343.0,3345.95,3311.15,3332.4,5657850.0
29-03-2006,3331.35,3373.0,3326.3,3364.9,5095775.0
30-03-2006,3382.0,3424.95,3374.3,3412.75,4774925.0
31-03-2006,3401.3,3423.0,3380.4,3403.6,5179650.0
03-04-2006,3408.0,3479.9,3408.0,3474.0,4037425.0
04-04-2006,3484.9,3502.65,3463.1,3489.7,5564725.0
05-04-2006,3495.1,3515.0,3477.0,3510.2,5123475.0
07-04-2006,3521.3,3544.9,3451.1,3458.15,8269550.0
10-04-2006,3440.0,3499.95,3426.1,3488.55,7621675.0
12-04-2006,3478.0,3478.0,3375.5,3387.0,8961875.0
13-04-2006,3375.0,3393.0,3293.1,3348.5,12566800.0
17-04-2006,3376.8,3435.0,3356.0,3424.65,6968375.0
18-04-2006,3467.9,3529.45,3445.0,3524.05,7148950.0
19-04-2006,3542.2,3582.0,3508.1,3546.65,7972850.0
20-04-2006,3557.85,3591.95,3528.0,3581.8,5719250.0
21-04-2006,3596.8,3596.8,3518.0,3583.9,7551950.0
24-04-2006,3555.55,3584.5,3540.1,3556.5,6254200.0
25-04-2006,3535.0,3540.0,3454.0,3465.5,7649800.0
26-04-2006,3465.9,3589.0,3453.1,3579.45,8838200.0
27-04-2006,3579.0,3610.55,3498.1,3508.8,5892050.0
28-04-2006,3445.15,3511.7,3387.0,3497.6,9231225.0
29-04-2006,3505.1,3554.7,3505.1,3545.4,2335750.0
02-05-2006,3564.7,3610.0,3560.0,3595.0,4337200.0
03-05-2006,3596.0,3621.6,3563.0,3612.4,5612650.0
04-05-2006,3625.0,3650.0,3601.0,3627.4,6017150.0
05-05-2006,3678.4,3678.4,3615.5,3644.1,5124775.0
08-05-2006,3664.7,3689.9,3660.1,3685.85,3396300.0
09-05-2006,3700.0,3717.9,3638.3,3712.95,6442700.0
10-05-2006,3720.0,3749.9,3710.2,3745.4,4131225.0
11-05-2006,3760.0,3762.0,3681.0,3692.9,6892775.0
12-05-2006,3659.45,3694.8,3622.15,3633.0,8110950.0
15-05-2006,3638.0,3638.0,3436.0,3462.05,10711375.0
16-05-2006,3465.0,3542.8,3354.0,3520.3,11705225.0
17-05-2006,3535.0,3649.0,3535.0,3641.25,6126075.0
18-05-2006,3597.0,3600.0,3335.6,3363.85,13275700.0
19-05-2006,3429.0,3449.9,3172.25,3224.35,12133575.0
22-05-2006,3262.0,3270.0,2901.95,3020.9,9600825.0
23-05-2006,3060.25,3202.0,2960.0,3190.5,8341075.0
24-05-2006,3192.45,3235.0,3053.1,3087.25,8138400.0
25-05-2006,3045.0,3191.7,2988.0,3180.15,7143200.0
26-05-2006,3189.8,3255.0,3142.3,3179.15,7689900.0
29-05-2006,3197.0,3224.7,3148.0,3175.0,5404950.0
30-05-2006,3172.0,3209.5,3101.0,3125.35,6315125.0
31-05-2006,3050.0,3062.85,2908.0,3032.4,10636075.0
01-06-2006,3058.4,3078.0,2863.1,2889.9,10970500.0
02-06-2006,2875.0,3071.95,2875.0,3061.55,12421000.0
05-06-2006,3094.0,3094.65,2947.3,2957.3,8663350.0
06-06-2006,2915.2,2992.0,2850.0,2902.8,10859075.0
07-06-2006,2864.7,2925.45,2785.0,2838.05,10198725.0
08-06-2006,2810.0,2810.0,2671.2,2705.6,10612400.0
09-06-2006,2692.0,2842.7,2655.0,2831.25,7625300.0
12-06-2006,2840.1,2840.1,2688.0,2716.0,8836325.0
13-06-2006,2650.0,2660.0,2590.0,2629.15,8510575.0
14-06-2006,2677.7,2748.0,2575.0,2618.25,10529825.0
15-06-2006,2708.0,2803.0,2645.55,2786.7,9654025.0
16-06-2006,2887.0,2945.75,2845.2,2880.75,9740425.0
19-06-2006,2855.55,2923.0,2838.0,2909.4,7066450.0
20-06-2006,2856.0,2877.45,2811.3,2839.35,7996350.0
21-06-2006,2800.0,2921.15,2795.25,2912.1,7981400.0
22-06-2006,2954.0,3012.0,2954.0,2982.25,6407375.0
23-06-2006,2930.0,3065.95,2926.1,3042.25,6981300.0
25-06-2006,3066.0,3070.0,3035.2,3043.9,878425.0
26-06-2006,3063.0,3063.0,2912.25,2930.6,8378925.0
27-06-2006,2929.9,3003.8,2881.0,2981.1,10835225.0
28-06-2006,2944.0,3008.95,2913.0,2983.5,7340125.0
29-06-2006,3015.0,3052.85,2991.25,3003.0,5700475.0
30-06-2006,3054.95,3124.95,3050.0,3118.1,6238425.0
03-07-2006,3129.0,3142.4,3093.15,3130.3,5010350.0
04-07-2006,3150.0,3162.0,3106.0,3114.2,4053475.0
05-07-2006,3121.0,3178.0,3094.7,3170.1,6499950.0
06-07-2006,3150.0,3153.9,3110.05,3132.45,5983725.0
07-07-2006,3159.0,3258.0,3021.1,3039.45,7354725.0
10-07-2006,3029.0,3132.0,3029.0,3124.35,7259125.0
11-07-2006,3142.0,3142.0,3073.75,3094.55,5932575.0
12-07-2006,3100.05,3188.0,3067.0,3180.8,7538150.0
13-07-2006,3168.8,3172.8,3117.1,3142.7,6109750.0
14-07-2006,3099.0,3109.8,3056.6,3091.4,8089025.0
17-07-2006,3070.0,3070.0,2971.35,2980.95,6660775.0
18-07-2006,3007.4,3039.8,2941.55,2973.1,6992650.0
19-07-2006,3025.0,3025.0,2894.0,2909.95,7981500.0
20-07-2006,2980.0,3038.0,2968.15,3018.75,7297700.0
21-07-2006,3001.0,3005.0,2921.0,2937.6,6155575.0
24-07-2006,2916.1,2996.1,2871.85,2987.4,8778150.0
25-07-2006,3030.0,3049.5,3008.2,3039.45,6097725.0
26-07-2006,3031.2,3124.8,3020.3,3111.4,6153350.0
27-07-2006,3124.0,3160.95,3111.0,3153.5,5166025.0
28-07-2006,3139.0,3139.0,3076.1,3098.15,5554700.0
31-07-2006,3149.7,3156.7,3099.0,3111.45,4930625.0
01-08-2006,3098.0,3137.5,3082.0,3130.5,5312650.0
02-08-2006,3116.15,3177.0,3116.15,3171.8,4613975.0
03-08-2006,3238.0,3238.0,3160.15,3175.1,6104825.0
04-08-2006,3157.0,3222.95,3150.05,3167.45,7471650.0
07-08-2006,3154.0,3160.0,3120.0,3127.0,5001675.0
08-08-2006,3150.0,3209.0,3145.0,3205.15,4848650.0
09-08-2006,3190.0,3265.95,3173.3,3246.75,6896450.0
10-08-2006,3239.0,3261.6,3207.6,3245.55,6530075.0
11-08-2006,3251.0,3274.8,3221.1,3262.0,6640600.0
14-08-2006,3275.0,3312.0,3221.1,3305.6,3550825.0
16-08-2006,3341.0,3371.8,3338.5,3349.45,4801975.0
17-08-2006,3349.9,3374.0,3325.0,3345.5,6699125.0
18-08-2006,3355.0,3363.0,3330.1,3351.8,4302375.0
21-08-2006,3340.05,3375.9,3320.65,3365.4,4368150.0
22-08-2006,3382.35,3397.3,3350.35,3364.3,4543375.0
23-08-2006,3361.0,3363.0,3322.85,3333.45,5039100.0
24-08-2006,3321.0,3388.7,3303.35,3376.6,6114250.0
25-08-2006,3385.0,3405.0,3373.0,3387.55,5230450.0
28-08-2006,3391.0,3409.9,3372.3,3406.1,3607775.0
29-08-2006,3419.8,3439.0,3419.8,3428.85,4036150.0
30-08-2006,3432.0,3444.8,3411.1,3432.4,4352325.0
31-08-2006,3445.5,3455.85,3405.0,3411.8,5125775.0
01-09-2006,3410.0,3434.0,3398.35,3430.6,3863000.0
04-09-2006,3441.0,3484.3,3441.0,3479.9,3487650.0
05-09-2006,3474.6,3481.8,3455.65,3471.25,3638450.0
06-09-2006,3461.25,3489.7,3461.25,3475.2,3651250.0
07-09-2006,3447.2,3466.9,3432.1,3450.3,4983425.0
08-09-2006,3456.5,3479.0,3433.1,3471.4,5351050.0
11-09-2006,3461.0,3467.95,3335.65,3352.85,8279575.0
12-09-2006,3349.0,3392.0,3314.1,3386.95,8587000.0
13-09-2006,3410.0,3474.9,3407.0,3454.75,7320475.0
14-09-2006,3477.8,3482.0,3456.0,3471.6,4843100.0
15-09-2006,3499.5,3501.0,3435.1,3482.55,5427075.0
18-09-2006,3489.0,3508.8,3486.05,3494.85,3522750.0
19-09-2006,3499.8,3517.9,3425.0,3447.95,6188575.0
20-09-2006,3412.65,3516.0,3412.65,3504.6,7525850.0
21-09-2006,3528.7,3559.95,3521.35,3556.85,5248075.0
22-09-2006,3531.2,3564.0,3522.75,3547.15,5714875.0
25-09-2006,3547.0,3556.8,3515.1,3525.95,4232750.0
26-09-2006,3540.0,3581.0,3518.3,3575.2,6396975.0
27-09-2006,3601.0,3605.95,3571.0,3581.65,4692225.0
28-09-2006,3581.35,3593.5,3564.1,3570.35,4811075.0
29-09-2006,3588.0,3602.0,3576.0,3587.95,3159875.0
03-10-2006,3592.0,3604.8,3561.0,3569.8,4630075.0
04-10-2006,3569.8,3575.0,3510.1,3519.2,7853850.0
05-10-2006,3538.4,3584.9,3538.4,3571.45,4857850.0
06-10-2006,3575.2,3587.0,3563.05,3573.95,3332875.0
09-10-2006,3554.0,3594.4,3540.0,3572.65,5256450.0
10-10-2006,3578.0,3597.0,3566.0,3572.15,3410075.0
11-10-2006,3598.0,3612.9,3535.0,3545.8,6534325.0
12-10-2006,3547.0,3634.2,3542.0,3629.15,7739325.0
13-10-2006,3649.8,3689.0,3647.0,3678.4,5188250.0
16-10-2006,3775.0,3775.0,3690.0,3725.55,6161550.0
17-10-2006,3724.0,3743.0,3695.0,3719.1,5275100.0
18-10-2006,3708.2,3730.0,3706.0,3716.75,3886150.0
19-10-2006,3727.0,3727.0,3662.3,3692.95,6848825.0
20-10-2006,3705.65,3723.8,3671.35,3687.35,5090700.0
21-10-2006,3704.7,3704.7,3680.3,3686.35,889600.0
23-10-2006,3690.0,3691.95,3655.35,3664.75,4106575.0
26-10-2006,3662.4,3689.0,3651.4,3676.15,3764125.0
27-10-2006,3700.0,3755.25,3700.0,3748.7,3595550.0
30-10-2006,3731.35,3781.95,3725.0,3775.1,5055200.0
31-10-2006,3781.0,3786.0,3735.2,3752.35,5881450.0
01-11-2006,3764.4,3778.8,3743.3,3766.8,4657950.0
02-11-2006,3765.0,3814.8,3761.15,3801.45,3993675.0
03-11-2006,3795.0,3822.0,3775.1,3814.5,4822000.0
06-11-2006,3820.0,3829.0,3805.1,3819.15,3215700.0
07-11-2006,3832.0,3839.7,3791.55,3801.45,4361425.0
08-11-2006,3797.7,3817.0,3747.15,3788.05,8273025.0
09-11-2006,3794.4,3818.0,3772.2,3801.25,5705675.0
10-11-2006,3806.4,3849.5,3790.1,3842.0,5021325.0
13-11-2006,3843.0,3869.75,3833.2,3865.25,3212475.0
14-11-2006,3871.3,3882.8,3853.35,3867.95,4123700.0
15-11-2006,3875.0,3891.9,3853.0,3875.2,4104000.0
16-11-2006,3880.0,3898.0,3865.2,3875.1,4017225.0
17-11-2006,3883.65,3888.0,3838.1,3857.2,5220350.0
20-11-2006,3837.65,3875.9,3803.0,3864.15,7205150.0
21-11-2006,3879.0,3933.8,3868.25,3927.6,4407625.0
22-11-2006,3936.0,3966.0,3933.15,3962.35,4127550.0
23-11-2006,3971.25,3973.6,3939.0,3951.15,3964350.0
24-11-2006,3950.0,3969.0,3936.35,3953.7,3426500.0
27-11-2006,3959.7,3980.25,3954.3,3977.35,3053475.0
28-11-2006,3944.4,3952.25,3920.8,3931.55,5681650.0
29-11-2006,3945.0,3959.7,3932.1,3938.95,3720950.0
30-11-2006,3950.0,3958.0,3928.0,3951.75,3133450.0
01-12-2006,3960.0,4011.95,3956.0,4007.4,3680350.0
04-12-2006,4014.3,4019.1,3996.0,4005.2,2637200.0
05-12-2006,4017.35,4028.0,4008.55,4018.65,2983900.0
06-12-2006,4023.0,4030.9,3977.7,4009.1,5574600.0
07-12-2006,4008.0,4026.0,3999.1,4018.45,2978150.0
08-12-2006,4012.0,4017.7,3951.2,3964.7,5328125.0
11-12-2006,3949.5,3960.35,3801.0,3839.85,10470400.0
12-12-2006,3825.65,3862.0,3655.9,3706.65,12372075.0
13-12-2006,3715.0,3774.5,3656.15,3758.9,10064800.0
14-12-2006,3777.0,3852.4,3766.05,3833.85,6228200.0
15-12-2006,3860.0,3894.7,3855.5,3870.5,5366350.0
18-12-2006,3850.0,3938.0,3810.5,3928.65,7336625.0
19-12-2006,3920.2,3920.2,3766.0,3815.15,11019850.0
20-12-2006,3850.0,3885.65,3764.0,3795.25,11274600.0
21-12-2006,3790.0,3842.0,3748.5,3815.65,7277850.0
22-12-2006,3820.65,3865.0,3805.2,3856.6,4880975.0
26-12-2006,3849.65,3945.0,3848.95,3938.95,5094850.0
27-12-2006,3957.0,3994.8,3952.15,3981.0,4367275.0
28-12-2006,3999.0,4004.4,3968.0,3973.8,3713300.0
29-12-2006,3973.1,3995.0,3963.35,3968.0,2852475.0
02-01-2007,3977.0,4019.9,3970.1,4011.3,3139800.0
